,Unnamed: 0,kepid,koi_disposition,koi_period,koi_duration,koi_depth,koi_model_snr,koi_prad,koi_teq,koi_insol,koi_steff,koi_slogg,koi_srad,phys_smass,phys_sma,theo_depth,phys_depth_residual,theo_duration,phys_duration_residual,theo_radius_ratio,theo_distance_ratio,phys_impact_parameter_squared,phys_thermal,phys_thermal_residual,Target
1539,1539,10535886,FALSE POSITIVE,0.93376021,3.182,56.5,9.5,0.4,1019.0,253.97,3885.0,4.71,0.54,0.5454086836694324,0.0152753700650412,46.01863593964334,10.481364060356661,0.04886275165133412,3.1331372483486657,0.006783468821703693,6.082856493407022,-6.34883142728105,0.995970338512986,0.004029661487014002,0.0
1540,1540,6666233,FALSE POSITIVE,0.512407185,1.0579,329.2,46.1,1.03,1255.0,583.45,3862.0,4.69,0.563,0.5661758206976375,0.0103670389104176,280.71068119469106,48.489318805308926,0.04119167139197867,1.0167083286080214,0.016753842622698023,3.9596420156155205,-0.11132350899266608,0.9944649080063306,0.0055350919936694165,0.0
1541,1541,8753896,CONFIRMED,3.24417541,1.992,371.9,18.0,1.84,1047.0,283.66,5094.0,4.469,0.87,0.8127800475348876,0.0400240819060771,375.14435793156287,3.244357931562888,0.10438611614676893,1.887613883853231,0.019367973049553996,9.892628863262065,0.4068874603560614,0.9980954909014164,0.00190450909858364,1.0
1542,1542,5438099,CONFIRMED,7.24022418,2.9153,864.9,48.2,2.14,716.0,62.1,4955.0,4.61,0.721,0.7723338294241376,0.0671991598884455,738.8534331351317,126.04656686486828,0.11499103203757217,2.800308967962428,0.027180917372956966,20.041866690333844,-0.060775726125078755,0.9990799252591251,0.0009200747408748544,1.0
1543,1543,9597729,FALSE POSITIVE,0.87630504,1.11,170.9,25.2,22.24,1911.0,3156.02,6032.0,4.508,0.929,1.0138319104913531,0.0180033368389307,48066.15872034629,47895.25872034629,0.06693581466936234,1.0430641853306377,0.2192323658803355,4.167224361465136,1.009101231450594,1.000593598864029,-0.000593598864029099,0.0
1544,1544,4160006,FALSE POSITIVE,1.018360336,7.622,393969.0,967.4,107.0,2302.0,6627.64,6160.0,4.144,1.463,1.0874847634309803,0.0203705548934654,448621.60161916,54652.60161915998,0.10826385312182397,7.513736146878176,0.6697690166063558,2.994112562033906,-5.816823314696837,0.9979260391855226,0.0020739608144774158,0.0
1545,1545,10973664,CONFIRMED,11.67894236,1.2641,1185.1,23.1,4.17,830.0,112.07,6122.0,4.487,0.964,1.0401323319540423,0.1020687252280548,1569.348225,384.24822500000005,0.16327827192460365,1.1008217280753962,0.03961362835246986,22.76801909733144,0.9767365520786894,0.9984762156751184,0.0015237843248816496,1.0
1546,1546,6429812,CONFIRMED,94.289223,4.102,505.4,22.5,2.11,369.0,4.39,5632.0,4.537,0.904,1.026293053887177,0.4089397398541095,456.90859530944067,48.49140469055931,0.3085401654976458,3.7934598345023547,0.021374680241839566,97.27482900995936,0.7363426115331345,1.0011975480473758,-0.0011975480473758182,1.0
1547,1547,4948863,FALSE POSITIVE,8.643550046,3.1273,67298.6,849.3,38.21,779.0,87.16,5679.0,4.605,0.747,0.8195505238456953,0.0771342912343641,219439.16908643482,152140.5690864348,0.12390984011167928,3.003390159888321,0.4684271271276472,22.20426907892385,1.0504058432357781,1.0007557926946022,-0.000755792694602242,0.0
1548,1548,8950568,CONFIRMED,12.51353325,4.301,430.8,30.0,1.88,706.0,58.69,5435.0,4.495,0.873,0.8688864328069521,0.1006549463922103,388.94526564610453,41.85473435389548,0.160656984428394,4.140343015571606,0.019721012450726202,24.793079234845933,-0.20444636184547127,0.9988632318419796,0.0011367681580204403,1.0
1549,1549,10271806,CONFIRMED,18.64349986,1.8491,813.4,16.1,2.14,517.0,16.91,5016.0,4.641,0.679,0.735654807030689,0.1242139779239703,833.084926360996,19.684926360995973,0.15085763154633816,1.6982423684536618,0.028862211231078013,39.33781975545118,0.7977237246668842,1.0007881559422702,-0.0007881559422702189,1.0
1550,1550,9873254,CONFIRMED,14.70749512,3.1506,262.0,36.3,2.04,819.0,106.22,5676.0,4.247,1.28,1.0552478303336934,0.1196019094378653,213.03044469140622,48.96955530859378,0.2329974170350486,2.9176025829649515,0.014595057136696853,20.09267380415482,0.7119629908328884,0.9982318252817425,0.0017681747182575203,1.0
1551,1551,9164836,FALSE POSITIVE,48.118812545,5.27958,69850.7,2145.1,45.18,490.0,13.6,6003.0,4.536,0.872,0.9527248617407976,0.2547572677063126,225144.19907735247,155293.49907735246,0.2438065343605104,5.0357734656394895,0.4744771947731346,62.82314698690442,1.3599683209965603,0.9975055253425051,0.0024944746574948606,0.0
1552,1552,3098810,CONFIRMED,40.80957343,3.158,436.1,39.3,3.44,623.0,35.68,6183.0,4.301,1.3,1.2325973599676885,0.2487191719509854,587.2614037813016,151.1614037813016,0.3157451450759342,2.842254854924066,0.0242326378523015,41.14106226586107,0.875381056602204,1.0014594771974135,-0.0014594771974134613,1.0
1553,1553,9658118,FALSE POSITIVE,24.0612744,19.9438,440146.0,1161.1,83.77,749.0,74.37,6461.0,4.338,1.138,1.0285349474878145,0.1646441294458109,454458.03376814665,14312.033768146648,0.24618136478376507,19.697618635216234,0.6741116848084885,31.110971874041862,-8.591527739045521,0.9991512416793217,0.0008487583206783222,0.0
1554,1554,10227863,FALSE POSITIVE,5.14072621,27.24,145.6,44.5,19.28,1076.0,317.19,5751.0,4.389,1.035,0.956786916971176,0.05744014676658,29102.79083081296,28957.19083081296,0.13711653200536464,27.102883467994634,0.17058949419449637,11.93396559025507,-67.14888845411186,1.0005323227928473,-0.0005323227928473173,0.0
1555,1555,7747425,CONFIRMED,5.19559398,3.748,116.0,16.0,1.18,1085.0,327.78,5616.0,4.327,1.111,0.955790361129976,0.0578280437212253,94.61002889329434,21.38997110670566,0.1477581008032522,3.600241899196748,0.009726431892865872,11.192678570179535,-0.09750630733173593,1.0000557699262307,-5.576992623068655e-05,1.0
1556,1556,8218379,CONFIRMED,16.57099265,2.9052,644.9,40.9,2.03,614.0,33.53,5483.0,4.589,0.779,0.8590322013574601,0.1209194917359215,569.5324042831646,75.36759571683535,0.15802660373433292,2.747173396265667,0.02386405174053783,33.378625242377126,0.46152587621276886,0.9975181135089959,0.002481886491004115,1.0
1557,1557,4037164,FALSE POSITIVE,0.635445336,1.8592,2547.4,182.2,19.0,1177.0,451.42,3920.0,4.7,0.55,0.5529169549385142,0.0118722467803437,100088.25125289251,97540.85125289252,0.04357611492576949,1.8156238850742306,0.31635631868490854,4.641729372220047,-1.427538144540866,0.9945707137356793,0.00542928626432071,0.0
1558,1558,1293031,FALSE POSITIVE,0.53936593,5.434,145.0,57.6,9.19,5016.0,149399.93,6341.0,3.301,5.302,2.0502837772729654,0.0164735733405201,251.9723314049587,106.97233140495871,0.2569661731174257,5.177033826882575,0.015873086747730455,0.6681249353052372,0.2556350540766279,0.9978861718107833,0.002113828189216682,0.0
1559,1559,11200415,FALSE POSITIVE,4.63958598,2.768,83.4,28.1,1.52,1587.0,1496.31,6591.0,4.024,1.646,1.0442252496090128,0.0552304222652927,71.52021190056828,11.879788099431721,0.2046780316400794,2.5633219683599204,0.00845666951527095,7.2153619682578745,0.6994676773349797,0.997412009483436,0.0025879905165639983,0.0
1560,1560,6862603,FALSE POSITIVE,2.861159894,1.8832,1014.3,58.3,4.37,1355.0,797.1,6126.0,4.458,1.021,1.0914051852139812,0.0406085583679593,1536.4296095525792,522.1296095525793,0.10648558863684746,1.7767144113631526,0.03919595917104892,8.552664185561188,0.5369421121492663,0.9998074073607212,0.00019259263927884351,0.0
1561,1561,6364247,FALSE POSITIVE,5.2443332,11.268,29.9,13.5,0.58,1054.0,291.25,5952.0,4.489,0.971,1.0601638428116684,0.0602345027279003,29.923942095857086,0.02394209585708751,0.12514246769456028,11.14285753230544,0.005470088658490208,13.339381384713075,-13.064462904833059,0.9978475888745352,0.002152411125464826,0.0
1562,1562,11913052,FALSE POSITIVE,3.74785307,3.444,145.9,17.0,9.04,2440.0,8389.62,4929.0,3.001,7.7,2.1672847690997603,0.0611065614341593,115.5996952002428,30.3003047997572,0.6990785438111542,2.7449214561888455,0.010751357597411932,1.7065016437802962,0.9794824474747719,1.0007917271565663,-0.0007917271565662798,0.0
1563,1563,8963721,FALSE POSITIVE,1.811460943,5.065,428.5,83.9,2.83,1508.0,1224.37,5700.0,4.382,1.008,0.8930085002439961,0.0280047690804502,661.0785794788517,232.57857947885168,0.09651571846547317,4.968484281534527,0.025710558167975163,5.974217834776653,-3.7291553842993763,1.0010782722543567,-0.0010782722543567491,0.0
1564,1564,11044770,FALSE POSITIVE,15.60865244,6.26,311.4,46.9,6.17,1419.0,958.55,8014.0,3.94,2.43,1.8756295909542369,0.1507370855246141,540.7033486798421,229.3033486798421,0.3724706929894035,5.887529307010596,0.023252223683284327,13.339004853732462,0.5566547027153144,0.9996452608943931,0.0003547391056069049,0.0
1565,1565,9904006,CONFIRMED,8.48651582,5.267,110.8,21.1,1.34,1060.0,298.03,6178.0,4.269,1.267,1.0876464792468472,0.0837355128971828,93.81183809170811,16.988161908291886,0.19008020529246814,5.076919794707532,0.009685315784105747,14.211589684495033,-0.3135362358059979,0.9981532920559195,0.0018467079440804834,1.0
1566,1566,9899153,FALSE POSITIVE,1.33256167,3.743,59.5,13.0,0.63,1326.0,727.84,4895.0,4.502,0.828,0.7943194594839396,0.0219474512977296,48.55362991493385,10.94637008506615,0.07441733221276478,3.668582667787235,0.006967802213597816,5.699848958544427,-3.378083051287704,0.9954570918385209,0.0045429081614790645,0.0
1567,1567,9787239,CONFIRMED,22.78078241,3.3002,1925.1,46.4,2.17,328.0,2.73,3731.0,4.75,0.498,0.5086197430155324,0.1255367777961804,1592.43626949404,332.66373050595985,0.13377271411821198,3.1664272858817877,0.039903959665022026,54.20648227034511,0.02477019114588286,0.9973049943595736,0.002695005640426351,1.0
1568,1568,8037145,CONFIRMED,25.75274977,2.7678,738.9,36.7,2.27,501.0,14.88,4963.0,4.501,0.826,0.7886687326265577,0.1576793284605755,633.421642554626,105.47835744537394,0.19969602985800114,2.5681039701419985,0.025166997825800206,41.04916284032926,0.7174579842309726,0.998648719501979,0.0013512804980210236,1.0
1569,1569,12416661,CONFIRMED,8.05337912,5.382,38.3,14.9,1.28,1320.0,717.7,6231.0,3.976,2.062,1.4672761235603724,0.0893477310687872,32.317956777718095,5.982043222281902,0.2751210460821246,5.106878953917875,0.0056846916216799145,9.317608476659077,0.34702059002025054,0.9995578705161232,0.0004421294838767853,1.0
1570,1570,8879915,FALSE POSITIVE,1.721313779,3.54768,534625.0,742.8,83.69,1627.0,1658.35,5960.0,4.371,1.073,0.9865837831499976,0.0279820054136885,510210.00439172506,24414.99560827494,0.0977060526633805,3.4499739473366198,0.7142651283125031,5.607750780473743,0.6498226356370873,1.0006603808383647,-0.0006603808383647269,0.0
1571,1571,3352751,FALSE POSITIVE,3.495457889,6.9796,114625.0,724.0,84.49,2051.0,4186.71,8529.0,4.249,1.558,1.5706138949574462,0.0523946177918669,246647.65566216526,132022.65566216526,0.15385987960115335,6.825740120398846,0.49661914570395105,7.231507041940275,-1.33275921811315,1.0003937274534838,-0.0003937274534837609,0.0
1572,1572,8908102,FALSE POSITIVE,5.41460536,33.787,4080.1,294.4,116.93,1737.0,2150.63,6033.0,3.676,2.943,1.4980111737058066,0.0690468237810877,132395.32606943912,128315.22606943912,0.34162834941411235,33.445371650585884,0.3638490868448683,5.045021640702708,-15.121139045120778,0.9989118096328964,0.0010881903671036142,0.0
1573,1573,5642620,FALSE POSITIVE,75.8580035,5.382,1148.4,16.1,2.72,281.0,1.47,4474.0,4.67,0.614,0.6430892810622617,0.3027044771652654,1645.8958271642139,497.4958271642138,0.22776735169402879,5.154232648305971,0.040568236992338705,106.01322920350582,0.11342925503654266,0.9969027106174972,0.0030972893825027548,0.0
1574,1574,9959492,FALSE POSITIVE,1.33258772,5.187,70.8,16.0,1.13,1825.0,2625.26,5576.0,4.201,1.289,0.9625878227021506,0.0233994046383594,64.45436448386748,6.345635516132518,0.10866369125988541,5.0783363087401145,0.008028069579138078,3.9035655844659045,-2.9397411578301273,1.0006485445213313,-0.0006485445213313401,0.0
1575,1575,11499228,CONFIRMED,19.7919389,3.787,383.7,22.8,2.58,736.0,69.48,6285.0,4.441,1.039,1.0868400248115686,0.1472227472224442,517.1417433932271,133.4417433932271,0.20676142121806115,3.580238578781939,0.022739963335894096,30.469754858046127,0.4635866488530357,1.0011733349105343,-0.001173334910534285,1.0
1576,1576,4833421,CONFIRMED,56.2590881,8.114,348.8,29.7,2.22,543.0,20.49,6038.0,4.284,1.191,0.994851024587361,0.2868414822642222,291.3960794523155,57.40392054768449,0.3457825151814806,7.76821748481852,0.01706973640524431,51.7892696815977,0.07846700815788199,0.9965597942632696,0.0034402057367304284,1.0
1577,1577,6677267,FALSE POSITIVE,3.125821128,2.2163,5025.4,245.2,110.58,2087.0,4481.76,6137.0,3.705,2.852,1.5039505988037245,0.0479344873599177,126082.6729361312,121057.27293613121,0.2752999252753994,1.9410000747246006,0.3550689257049062,3.614166500369475,1.7236936849960731,0.9988942694996079,0.001105730500392088,0.0
1578,1578,8780959,FALSE POSITIVE,18.577903,20.11,99.8,6.6,1.36,879.0,140.97,6432.0,4.207,1.345,1.0626227197996636,0.1400828519596189,85.75007853092137,14.049921469078626,0.2640429264246089,19.84595707357539,0.009259813201968762,22.396093959184206,-9.051930549619136,0.998462874265607,0.001537125734393019,0.0
1579,1579,11774387,FALSE POSITIVE,0.520222869,1.2216,269.5,28.9,1.52,2145.0,5038.49,5776.0,4.527,0.889,0.969924770040804,0.0125304439640698,245.17993881675918,24.320061183240824,0.0546342869450201,1.16696571305498,0.015657680564832372,3.0309187047363615,0.16358994179806474,1.0063566867059128,-0.0063566867059128285,0.0
1580,1580,11599264,FALSE POSITIVE,8.428090255,1.881,11355.5,183.0,517.43,817.0,105.54,5761.0,4.573,0.805,0.8841506882375243,0.0777897478102026,34650757.06144225,34639401.56144225,0.12910505044613407,1.7518949495538658,5.886285550011293,20.779546892590975,47.052402242750865,1.0015890904394242,-0.0015890904394242344,0.0
1581,1581,3218908,CONFIRMED,1.475323222,2.3155,154.9,27.2,5.88,2740.0,13331.51,4941.0,3.317,4.885,1.8057751187043392,0.0308844702006614,121.5141335222544,33.38586647774561,0.3454236968365271,1.970076303163473,0.011022963256230076,1.3595186757015336,0.9441551772470339,1.0000870719726154,-8.707197261537125e-05,1.0
1582,1582,3544694,FALSE POSITIVE,1.922862476,3.4594,101272.0,362.1,70.65,1827.0,2631.95,6408.0,4.246,1.303,1.0909965067199,0.0311530628695156,246568.03796027118,145296.03796027118,0.11905082949228214,3.340349170507718,0.4965389850668029,5.141216894438531,0.7736955765959994,0.9988129555212932,0.0011870444787067669,0.0
1583,1583,11572193,CONFIRMED,10.6761592,4.594,151.0,14.1,1.79,1049.0,285.79,6460.0,4.267,1.434,1.3868606670770922,0.1058152964954835,130.6799734833852,20.320026516614803,0.21416883611215368,4.379831163887847,0.011431138359586455,15.867514067510879,0.22417659785360744,0.9979431406692539,0.0020568593307460636,1.0
1584,1584,6359320,CONFIRMED,8.1280933,3.727,224.1,10.7,1.39,875.0,138.51,5831.0,4.517,0.921,1.0173111136399609,0.079567894305977,191.03441751153264,33.065582488467356,0.13926788571860113,3.587732114281399,0.013821041524350684,18.577523740411525,-0.215519582616728,0.9991015642255728,0.0008984357744271643,1.0
1585,1585,11512246,CONFIRMED,15.27443889,6.0765,206.7,40.3,2.17,896.0,152.62,5761.0,4.091,1.518,1.0362822793992896,0.1219168358362609,171.38673406152952,35.313265938470465,0.28152300613479153,5.794976993865209,0.013091022340698925,17.270364405917388,0.21752437434428817,1.0012444743117794,-0.001244474311779431,1.0
