kepid,koi_disposition,koi_period,koi_duration,koi_depth,koi_model_snr,koi_prad,koi_teq,koi_insol,koi_steff,koi_slogg,koi_srad,Target
10290666,CANDIDATE,6.86674226,4.216,47.2,12.3,0.79,1018.0,254.1,5914.0,4.396,1.135,0.5
10290666,CANDIDATE,6.86674226,4.216,47.2,12.3,0.79,1018.0,254.1,5914.0,4.396,1.135,0.5
11189127,CANDIDATE,2.671942657,1.9119,15942.0,97.5,22.36,1458.0,1069.47,6116.0,4.335,1.055,0.5
11395587,CANDIDATE,12.99065074,2.3748,392.3,42.5,2.02,790.0,92.12,5787.0,4.402,1.027,0.5
11566064,CANDIDATE,152.1060435,7.4517,3688.3,116.3,11.58,458.0,10.36,6200.0,4.072,1.64,0.5
11566064,CANDIDATE,152.1060435,7.4517,3688.3,116.3,11.58,458.0,10.36,6200.0,4.072,1.64,0.5
11566064,CANDIDATE,152.1060435,7.4517,3688.3,116.3,11.58,458.0,10.36,6200.0,4.072,1.64,0.5
11566064,CANDIDATE,11.1619384,5.195,124.4,13.4,1.97,1093.0,337.23,6200.0,4.072,1.64,0.5
11566064,CANDIDATE,11.1619384,5.195,124.4,13.4,1.97,1093.0,337.23,6200.0,4.072,1.64,0.5
11566064,CANDIDATE,11.1619384,5.195,124.4,13.4,1.97,1093.0,337.23,6200.0,4.072,1.64,0.5
3545478,CANDIDATE,75.1122132,4.9458,3751.5,384.0,23.23,777.0,86.18,6201.0,3.616,3.354,0.5
2446113,CANDIDATE,23.1375919,3.35,114.0,12.9,1.83,837.0,115.86,6078.0,4.094,1.683,0.5
2446113,CANDIDATE,23.1375919,3.35,114.0,12.9,1.83,837.0,115.86,6078.0,4.094,1.683,0.5
4252322,CANDIDATE,14.591504451,1.1295,1490.5,68.0,36.85,879.0,140.82,5940.0,4.199,1.312,0.5
6289650,CANDIDATE,166.7876551,5.8676,4764.2,183.8,7.03,334.0,2.93,5663.0,4.377,1.031,0.5
6508221,CANDIDATE,9.74765878,2.62,102.0,11.6,0.78,679.0,50.3,5176.0,4.612,0.738,0.5
6508221,CANDIDATE,9.74765878,2.62,102.0,11.6,0.78,679.0,50.3,5176.0,4.612,0.738,0.5
6508221,CANDIDATE,9.74765878,2.62,102.0,11.6,0.78,679.0,50.3,5176.0,4.612,0.738,0.5
6508221,CANDIDATE,9.74765878,2.62,102.0,11.6,0.78,679.0,50.3,5176.0,4.612,0.738,0.5
10016874,CANDIDATE,16.30141333,3.5764,942.3,62.4,3.84,805.0,99.08,6072.0,4.328,1.138,0.5
10717241,CANDIDATE,9.340538,2.57,200.8,11.1,0.84,530.0,18.69,4200.0,4.664,0.607,0.5
10717241,CANDIDATE,9.340538,2.57,200.8,11.1,0.84,530.0,18.69,4200.0,4.664,0.607,0.5
11805075,CANDIDATE,199.83920527,4.378,44490.0,590.6,21.48,276.0,1.36,5457.0,4.548,0.869,0.5
7504328,CANDIDATE,53.71798494,4.104,3153.5,103.0,155.12,1550.0,1363.11,4959.0,2.332,21.449,0.5
9703198,CANDIDATE,10.32906563,1.44,2309.8,114.8,6.17,908.0,160.44,6228.0,4.441,1.049,0.5
4951877,CANDIDATE,24.7962801,8.33,574.4,43.6,2.7,664.0,45.92,5770.0,4.333,1.141,0.5
5780715,CANDIDATE,1.583160478,1.1935,732.6,97.7,3.27,1619.0,1625.93,6063.0,4.476,1.012,0.5
8162789,CANDIDATE,10.8206034,2.848,116.7,7.3,1.19,885.0,145.06,6032.0,4.387,1.06,0.5
8162789,CANDIDATE,10.8206034,2.848,116.7,7.3,1.19,885.0,145.06,6032.0,4.387,1.06,0.5
8265218,CANDIDATE,12.82993461,2.942,1417.4,79.6,3.31,734.0,68.41,5862.0,4.555,0.844,0.5
10395543,CANDIDATE,3.687469832,1.0668,5057.6,363.9,5.78,690.0,53.6,4004.0,4.659,0.606,0.5
12600735,CANDIDATE,6.0799457,2.706,55.1,7.3,0.86,1101.0,348.11,6008.0,4.35,1.168,0.5
12600735,CANDIDATE,6.0799457,2.706,55.1,7.3,0.86,1101.0,348.11,6008.0,4.35,1.168,0.5
5443837,CANDIDATE,3.65849707,2.573,4398.0,47.0,14.61,1583.0,1486.35,5857.0,3.972,1.822,0.5
7119481,CANDIDATE,14.1573717,3.786,130.0,9.3,1.1,778.0,86.67,6122.0,4.487,0.964,0.5
7119481,CANDIDATE,14.1573717,3.786,130.0,9.3,1.1,778.0,86.67,6122.0,4.487,0.964,0.5
7119481,CANDIDATE,14.1573717,3.786,130.0,9.3,1.1,778.0,86.67,6122.0,4.487,0.964,0.5
7119481,CANDIDATE,42.068554,5.723,186.3,9.8,1.32,541.0,20.28,6122.0,4.487,0.964,0.5
7119481,CANDIDATE,42.068554,5.723,186.3,9.8,1.32,541.0,20.28,6122.0,4.487,0.964,0.5
7119481,CANDIDATE,42.068554,5.723,186.3,9.8,1.32,541.0,20.28,6122.0,4.487,0.964,0.5
9958962,CANDIDATE,240.192808,9.72,605.8,12.0,2.68,298.0,1.86,6004.0,4.484,0.977,0.5
9958962,CANDIDATE,240.192808,9.72,605.8,12.0,2.68,298.0,1.86,6004.0,4.484,0.977,0.5
9958962,CANDIDATE,240.192808,9.72,605.8,12.0,2.68,298.0,1.86,6004.0,4.484,0.977,0.5
9958962,CANDIDATE,240.192808,9.72,605.8,12.0,2.68,298.0,1.86,6004.0,4.484,0.977,0.5
4832837,CANDIDATE,5.06546874,2.203,121.1,10.4,0.62,592.0,29.01,3939.0,4.705,0.557,0.5
4832837,CANDIDATE,5.06546874,2.203,121.1,10.4,0.62,592.0,29.01,3939.0,4.705,0.557,0.5
5441980,CANDIDATE,5.89399142,1.2737,10993.0,252.5,11.16,940.0,185.03,5713.0,4.541,0.893,0.5
6309763,CANDIDATE,3.251659087,1.5286,4747.9,466.2,9.83,1384.0,865.87,6367.0,4.419,1.087,0.5
9714696,CANDIDATE,1.433339604,1.3665,305.2,39.6,2.08,1677.0,1873.33,6077.0,4.471,0.999,0.5
10384962,CANDIDATE,2.879243323,2.6273,48050.0,200.5,21.02,1244.0,565.39,5941.0,4.533,0.885,0.5
12417486,CANDIDATE,155.042265,9.848,4880.9,117.9,26.44,511.0,16.15,4994.0,3.509,3.322,0.5
4449034,CANDIDATE,38.13853099,3.8617,1230.2,58.9,68.75,873.0,137.15,6481.0,3.861,2.343,0.5
4478168,CANDIDATE,8.0292018,3.462,65.6,11.7,0.99,1040.0,276.27,6063.0,4.29,1.191,0.5
4478168,CANDIDATE,8.0292018,3.462,65.6,11.7,0.99,1040.0,276.27,6063.0,4.29,1.191,0.5
5131180,CANDIDATE,14.85185526,3.5263,1341.0,58.3,2.73,457.0,10.3,4129.0,4.636,0.652,0.5
5531694,CANDIDATE,8.1134681,4.961,40.5,10.5,0.92,1127.0,381.27,6011.0,4.123,1.409,0.5
5531694,CANDIDATE,8.1134681,4.961,40.5,10.5,0.92,1127.0,381.27,6011.0,4.123,1.409,0.5
5613330,CANDIDATE,10.2090268,6.264,36.7,9.8,0.92,1058.0,296.42,6188.0,4.196,1.524,0.5
5613330,CANDIDATE,10.2090268,6.264,36.7,9.8,0.92,1058.0,296.42,6188.0,4.196,1.524,0.5
6752502,CANDIDATE,4.305219002,2.6845,9738.6,205.8,10.34,1119.0,370.84,5780.0,4.438,1.0,0.5
7630229,CANDIDATE,278.1243979,3.978,2297.8,58.5,5.86,286.0,1.57,5799.0,4.408,1.05,0.5
7730747,CANDIDATE,4.034914368,1.7874,800.1,92.6,6.95,1452.0,1052.15,5548.0,3.964,1.793,0.5
7906882,CANDIDATE,52.513548727,3.2743,14252.3,825.0,12.43,472.0,11.73,5589.0,4.421,0.98,0.5
7976520,CANDIDATE,4.17838675,2.123,316.0,15.1,3.13,1430.0,988.44,5746.0,4.039,1.687,0.5
8869680,CANDIDATE,7.03380109,6.4185,138.5,46.7,2.61,1320.0,718.45,6122.0,4.019,1.934,0.5
9846348,CANDIDATE,26.89316101,2.3266,2193.2,119.6,6.78,614.0,33.54,6096.0,4.511,0.908,0.5
10157573,CANDIDATE,5.115750935,2.5378,1055.8,51.8,60.74,1202.0,493.38,6398.0,4.411,1.101,0.5
10221013,CANDIDATE,7.189379172,2.0351,8126.4,288.5,11.94,1026.0,261.94,6214.0,4.442,1.076,0.5
10265898,CANDIDATE,3.29534567,1.902,141.9,10.4,1.23,1139.0,397.37,5550.0,4.5,0.954,0.5
10265898,CANDIDATE,3.29534567,1.902,141.9,10.4,1.23,1139.0,397.37,5550.0,4.5,0.954,0.5
10265898,CANDIDATE,3.29534567,1.902,141.9,10.4,1.23,1139.0,397.37,5550.0,4.5,0.954,0.5
10272442,CANDIDATE,70.2780911,2.466,781.6,14.9,2.54,434.0,8.38,5955.0,4.52,0.91,0.5
10272442,CANDIDATE,70.2780911,2.466,781.6,14.9,2.54,434.0,8.38,5955.0,4.52,0.91,0.5
10287242,CANDIDATE,22.34213536,6.461,2264.4,51.9,5.19,526.0,18.14,5237.0,4.568,0.707,0.5
10662202,CANDIDATE,5.04413987,1.623,172.0,10.2,1.18,862.0,130.09,4954.0,4.5,0.828,0.5
10662202,CANDIDATE,5.04413987,1.623,172.0,10.2,1.18,862.0,130.09,4954.0,4.5,0.828,0.5
10662202,CANDIDATE,5.04413987,1.623,172.0,10.2,1.18,862.0,130.09,4954.0,4.5,0.828,0.5
10662202,CANDIDATE,5.04413987,1.623,172.0,10.2,1.18,862.0,130.09,4954.0,4.5,0.828,0.5
10662202,CANDIDATE,14.516741,2.706,227.2,10.1,1.45,606.0,31.8,4954.0,4.5,0.828,0.5
10662202,CANDIDATE,14.516741,2.706,227.2,10.1,1.45,606.0,31.8,4954.0,4.5,0.828,0.5
10662202,CANDIDATE,14.516741,2.706,227.2,10.1,1.45,606.0,31.8,4954.0,4.5,0.828,0.5
10662202,CANDIDATE,14.516741,2.706,227.2,10.1,1.45,606.0,31.8,4954.0,4.5,0.828,0.5
11818800,CANDIDATE,40.4195037,3.362,6256.0,36.9,7.51,467.0,11.29,5446.0,4.507,0.781,0.5
11918099,CANDIDATE,7.2406612,0.558,556.4,13.7,19.45,734.0,68.63,5005.0,4.595,0.765,0.5
11918099,CANDIDATE,7.2406612,0.558,556.4,13.7,19.45,734.0,68.63,5005.0,4.595,0.765,0.5
12366084,CANDIDATE,0.589376952,1.71,80.7,11.4,0.93,2162.0,5161.1,5714.0,4.428,1.015,0.5
12366084,CANDIDATE,0.589376952,1.71,80.7,11.4,0.93,2162.0,5161.1,5714.0,4.428,1.015,0.5
12366084,CANDIDATE,0.589376952,1.71,80.7,11.4,0.93,2162.0,5161.1,5714.0,4.428,1.015,0.5
3115833,CANDIDATE,10.181584004,3.5089,5741.1,183.6,7.73,812.0,102.91,5988.0,4.541,0.836,0.5
3246984,CANDIDATE,1.626630225,2.1145,1620.6,103.6,32.43,1547.0,1355.88,5735.0,4.41,0.973,0.5
3453214,CANDIDATE,19.620346923,2.0038,21724.6,340.5,13.6,643.0,40.39,5710.0,4.492,0.905,0.5
4544670,CANDIDATE,34.84398644,2.9315,4523.6,76.8,7.61,511.0,16.1,5509.0,4.482,0.871,0.5
6526710,CANDIDATE,39.74893077,7.3051,15178.9,561.1,14.21,552.0,21.87,6122.0,4.487,0.964,0.5
6862328,CANDIDATE,119.0207044,8.1405,7430.5,223.5,8.98,366.0,4.25,5453.0,4.342,1.062,0.5
6867155,CANDIDATE,235.9986399,8.2284,20714.6,271.8,10.59,188.0,0.29,4245.0,4.627,0.657,0.5
7380537,CANDIDATE,2.688899233,2.11275,37491.6,1011.6,12.04,929.0,175.76,4820.0,4.667,0.639,0.5
7825899,CANDIDATE,28.8672107,3.782,347.1,12.0,1.51,493.0,14.0,5191.0,4.564,0.837,0.5
7825899,CANDIDATE,28.8672107,3.782,347.1,12.0,1.51,493.0,14.0,5191.0,4.564,0.837,0.5
7825899,CANDIDATE,28.8672107,3.782,347.1,12.0,1.51,493.0,14.0,5191.0,4.564,0.837,0.5
8013419,CANDIDATE,12.732624065,2.2083,6465.7,210.5,4.87,432.0,8.22,3950.0,4.721,0.541,0.5
8018547,CANDIDATE,83.92494032,6.7904,7958.7,182.1,4.78,226.0,0.62,3960.0,4.746,0.509,0.5
8552202,CANDIDATE,3.886655224,3.1646,581.6,48.1,1.87,1010.0,246.29,5662.0,4.61,0.738,0.5
8951215,CANDIDATE,39.4759093,2.968,1012.6,26.6,4.06,577.0,26.13,6225.0,4.45,1.031,0.5
9140402,CANDIDATE,2.494170338,1.1221,863.7,69.2,2.42,1194.0,480.19,5569.0,4.566,0.829,0.5
9347899,CANDIDATE,9.61731426,3.8692,234.0,18.2,1.94,1010.0,246.13,6035.0,4.22,1.257,0.5
9347899,CANDIDATE,9.61731426,3.8692,234.0,18.2,1.94,1010.0,246.13,6035.0,4.22,1.257,0.5
9347899,CANDIDATE,9.61731426,3.8692,234.0,18.2,1.94,1010.0,246.13,6035.0,4.22,1.257,0.5
9347899,CANDIDATE,9.61731426,3.8692,234.0,18.2,1.94,1010.0,246.13,6035.0,4.22,1.257,0.5
9595686,CANDIDATE,3.108251172,2.5048,1867.7,156.5,4.43,1096.0,340.69,5330.0,4.495,0.847,0.5
9772531,CANDIDATE,31.201692472,2.15663,34513.7,607.4,8.31,286.0,1.59,3748.0,4.796,0.449,0.5
10002261,CANDIDATE,12.713794177,2.44093,36718.7,2981.3,2.31,181.0,0.26,2661.0,5.283,0.116,0.5
11180361,CANDIDATE,0.533059312,1.8621,1495.8,179.6,133.56,5862.0,277887.7,8523.0,3.559,4.051,0.5
11013201,CANDIDATE,13.118962443,4.3045,372.2,267.4,8.25,1768.0,2310.43,7221.0,3.488,4.24,0.5
11013201,CANDIDATE,13.118962443,4.3045,372.2,267.4,8.25,1768.0,2310.43,7221.0,3.488,4.24,0.5
9414417,CANDIDATE,53.5057611,10.5616,195.6,71.2,2.52,675.0,49.16,6247.0,4.016,1.762,0.5
11192141,CANDIDATE,1.353771892,7.012,1349.1,76.7,430.99,4903.0,136609.48,4283.0,2.012,15.76,0.5
1432789,CANDIDATE,4.57834367,3.987,140.7,11.4,1.44,1206.0,499.41,5782.0,4.28,1.22,0.5
1432789,CANDIDATE,4.57834367,3.987,140.7,11.4,1.44,1206.0,499.41,5782.0,4.28,1.22,0.5
1431122,CANDIDATE,4.2989201,2.747,237.6,20.0,2.12,1046.0,283.62,5300.0,4.385,0.986,0.5
